Open,High,Low,Close,Adj Close,Volume
3043.129883,3047.23999,3012.969971,3013.129883,3013.129883,679900
3012.280029,3025.879883,3002.73999,3007.330078,3007.330078,887000
3005.360107,3018.699951,2996.26001,3006.159912,3006.159912,695000
3001.100098,3025.27002,2983.290039,3020.540039,3020.540039,791500
3039.820068,3051.649902,3030.530029,3049.080078,3049.080078,564100
3045.830078,3049.02002,3019.0,3025.48999,3025.48999,607500
3023.169922,3034.419922,3009.550049,3009.550049,3009.550049,616900
3025.669922,3030.169922,2965.399902,2970.679932,2970.679932,545300
2984.179932,2991.810059,2976.870117,2978.939941,2978.939941,475000
2995.580078,3034.300049,2995.580078,3013.48999,3013.48999,525400
3020.360107,3020.870117,2969.01001,2975.709961,2975.709961,658300
3000.919922,3011.560059,2978.070068,2983.219971,2983.219971,771700
3003.530029,3003.530029,2953.959961,2969.27002,2969.27002,687400
2965.360107,2968.179932,2930.899902,2960.199951,2960.199951,559600
2958.149902,2987.280029,2949.169922,2962.459961,2962.459961,707800
2947.459961,2958.610107,2924.360107,2930.169922,2930.169922,567300
2911.409912,2925.189941,2903.719971,2924.919922,2924.919922,571900
2945.949951,2973.840088,2938.27002,2968.800049,2968.800049,665000
2989.679932,3003.709961,2979.959961,2999.52002,2999.52002,638900
2995.679932,3011.879883,2985.340088,2997.209961,2997.209961,579000
3004.02002,3004.669922,2957.699951,2962.419922,2962.419922,540700
2959.26001,2964.47998,2937.530029,2947.379883,2947.379883,541100
2951.060059,2974.639893,2948.070068,2971.02002,2971.02002,656300
2983.379883,3018.01001,2980.72998,3013.25,3013.25,531000
3013.159912,3016.360107,2992.139893,2997.330078,2997.330078,524200
3006.340088,3017.899902,2981.02002,2994.290039,2994.290039,556600
2996.73999,2996.73999,2973.23999,2980.27002,2980.27002,595400
2973.040039,2985.77002,2930.310059,2936.439941,2936.439941,594700
2906.149902,2930.219971,2890.780029,2909.320068,2909.320068,841700
2932.709961,2942.929932,2822.72998,2839.01001,2839.01001,982400
2860.120117,2905.73999,2837.030029,2899.719971,2899.719971,563100
2874.639893,2945.27002,2874.639893,2945.27002,2945.27002,533700
2935.929932,2975.439941,2927.550049,2968.330078,2968.330078,486100
2954.820068,2983.5,2932.48999,2973.25,2973.25,479400
2973.840088,2992.310059,2960.899902,2991.719971,2991.719971,540900
3017.929932,3036.129883,2995.340088,3001.800049,3001.800049,487800
3007.0,3029.570068,3001.550049,3029.570068,3029.570068,513000
3008.699951,3017.639893,2998.290039,3010.22998,3010.22998,451200
3019.669922,3043.830078,3000.51001,3001.659912,3001.659912,375400
2983.949951,3001.699951,2976.159912,2987.949951,2987.949951,581200
2979.830078,2992.300049,2973.0,2989.389893,2989.389893,432500
3013.26001,3018.199951,2989.629883,3006.409912,3006.409912,402400
2985.199951,3017.72998,2984.189941,3017.72998,3017.72998,451400
3001.330078,3001.330078,2962.070068,2963.0,2963.0,377100
2981.669922,2984.560059,2955.899902,2975.030029,2975.030029,410500
2993.5,3000.790039,2976.649902,2984.47998,2984.47998,461400
2998.02002,3000.699951,2980.909912,2998.169922,2998.169922,483300
3009.47998,3025.77002,3009.47998,3012.429932,3012.429932,537500
3013.939941,3017.310059,2999.300049,2999.550049,2999.550049,475000
3006.77002,3020.290039,2991.550049,3020.23999,3020.23999,607000
3002.899902,3007.719971,2988.669922,2993.290039,2993.290039,545800
2999.75,3005.360107,2975.73999,2977.649902,2977.649902,460600
2991.969971,2995.25,2973.080078,2989.23999,2989.23999,621200
2984.050049,2986.199951,2936.72998,2953.969971,2953.969971,786900
2925.399902,2952.540039,2915.379883,2920.530029,2920.530029,785500
2933.780029,2959.030029,2933.100098,2954.889893,2954.889893,545800
2947.370117,2951.120117,2910.899902,2926.719971,2926.719971,477000
2930.929932,2943.570068,2909.820068,2927.379883,2927.379883,565800
2950.780029,2972.580078,2950.310059,2972.47998,2972.47998,519000
2979.909912,2982.139893,2958.389893,2962.090088,2962.090088,604600
2937.610107,2944.969971,2914.72998,2921.919922,2921.919922,532300
2918.550049,2919.669922,2875.97998,2890.100098,2890.100098,592900
2898.97998,2902.790039,2857.26001,2864.23999,2864.23999,553700
2840.340088,2871.790039,2832.179932,2842.280029,2842.280029,463400
2842.280029,2862.699951,2830.969971,2862.679932,2862.679932,395400
2837.48999,2847.949951,2817.110107,2834.290039,2834.290039,532500
2823.76001,2828.110107,2780.679932,2792.0,2792.0,473600
2786.409912,2789.620117,2703.98999,2720.389893,2720.389893,639400
2729.75,2744.139893,2708.100098,2709.23999,2709.23999,471800
2709.23999,2722.860107,2614.48999,2614.48999,2614.48999,487100
2617.870117,2668.590088,2591.530029,2663.340088,2663.340088,433700
2706.340088,2735.340088,2702.780029,2707.820068,2707.820068,435300
2714.830078,2751.800049,2712.870117,2750.26001,2750.26001,535900
2750.699951,2750.699951,2718.939941,2745.060059,2745.060059,417600
2767.76001,2779.850098,2726.719971,2746.469971,2746.469971,559600
2772.629883,2773.379883,2753.51001,2768.850098,2768.850098,538700
2787.439941,2788.27002,2761.76001,2771.929932,2771.929932,509300
2739.139893,2766.699951,2735.080078,2747.709961,2747.709961,480300
2715.100098,2724.719971,2688.23999,2704.47998,2704.47998,616000
2712.449951,2716.449951,2665.469971,2676.540039,2676.540039,588700
2719.610107,2730.429932,2711.340088,2729.679932,2729.679932,422100
2735.110107,2770.659912,2711.98999,2744.090088,2744.090088,611000
2714.52002,2747.080078,2711.879883,2744.52002,2744.52002,512900
2706.649902,2746.620117,2694.899902,2743.800049,2743.800049,495000
2705.080078,2721.840088,2690.090088,2706.790039,2706.790039,648100
2727.429932,2729.560059,2705.310059,2719.530029,2719.530029,537700
2689.280029,2694.550049,2642.629883,2648.800049,2648.800049,925900
2678.469971,2694.810059,2665.959961,2676.76001,2676.76001,664100
2663.0,2699.179932,2658.25,2699.179932,2699.179932,613300
2698.310059,2716.459961,2692.23999,2703.52002,2703.52002,527800
2729.860107,2748.209961,2726.350098,2747.080078,2747.080078,614300
2736.580078,2736.580078,2702.340088,2713.429932,2713.429932,765300
2680.169922,2680.169922,2644.100098,2651.310059,2651.310059,571300
2617.330078,2647.179932,2605.810059,2622.399902,2622.399902,540100
2660.860107,2682.790039,2660.860107,2680.320068,2680.320068,613500
2665.949951,2672.620117,2647.280029,2661.280029,2661.280029,796500
2654.929932,2661.76001,2633.310059,2645.649902,2645.649902,635900
2630.310059,2641.969971,2615.080078,2621.530029,2621.530029,603700
2649.850098,2659.899902,2630.030029,2659.22998,2659.22998,736000
2703.27002,2714.0,2694.51001,2694.51001,2694.51001,545500
2695.639893,2708.159912,2688.709961,2707.02002,2707.02002,643500
2717.810059,2717.810059,2683.689941,2686.050049,2686.050049,502000
2686.679932,2712.139893,2686.580078,2710.0,2710.0,489100
2727.120117,2742.27002,2720.830078,2735.050049,2735.050049,883000
2716.25,2729.659912,2705.139893,2729.659912,2729.659912,959600
2740.830078,2740.949951,2722.360107,2729.97998,2729.97998,599800
2721.219971,2737.459961,2707.73999,2729.560059,2729.560059,768000
2745.620117,2754.179932,2733.219971,2741.070068,2741.070068,726700
2758.310059,2760.600098,2740.02002,2746.73999,2746.73999,837800
2743.23999,2765.199951,2743.199951,2757.649902,2757.649902,1029500
2745.850098,2745.850098,2729.679932,2739.850098,2739.850098,1305000
2729.860107,2758.379883,2722.449951,2757.899902,2757.899902,1022500
2765.5,2769.179932,2750.5,2759.199951,2759.199951,1605600
2739.070068,2747.850098,2730.659912,2735.030029,2735.030029,1321300
2714.699951,2718.5,2693.360107,2695.860107,2695.860107,998200
2706.639893,2712.0,2685.52002,2700.389893,2700.389893,948000
2687.540039,2711.02002,2683.959961,2693.100098,2693.100098,742100
2674.169922,2685.080078,2658.399902,2666.76001,2666.76001,870000
2677.530029,2717.629883,2672.600098,2716.48999,2716.48999,732000
2719.340088,2720.300049,2702.610107,2716.709961,2716.709961,664800
2695.52002,2705.409912,2685.01001,2696.060059,2696.060059,693700
2685.040039,2701.110107,2681.370117,2693.209961,2693.209961,1024600
2707.76001,2723.97998,2705.320068,2718.889893,2718.889893,1256100
2718.48999,2724.459961,2702.840088,2718.689941,2718.689941,1735700
2725.709961,2737.540039,2725.040039,2728.209961,2728.209961,1002600
2704.719971,2708.580078,2690.47998,2704.709961,2704.709961,1239400
2676.669922,2680.350098,2657.040039,2657.129883,2657.129883,1017600
2674.0,2678.050049,2663.830078,2668.310059,2668.310059,889600
2630.580078,2641.820068,2615.5,2639.060059,2639.060059,1071800
2656.540039,2667.48999,2638.370117,2667.48999,2667.48999,898900
2669.179932,2696.100098,2664.060059,2695.050049,2695.050049,975000
2669.209961,2689.909912,2667.850098,2687.449951,2687.449951,873400
2690.159912,2702.100098,2680.459961,2680.459961,2680.459961,883100
2690.449951,2696.030029,2667.22998,2677.570068,2677.570068,1180500
2650.889893,2652.51001,2635.969971,2644.51001,2644.51001,1333600
2590.129883,2602.75,2553.01001,2596.560059,2596.560059,840900
2586.52002,2599.110107,2579.090088,2592.27002,2592.27002,679300
2569.5,2591.570068,2546.800049,2550.080078,2550.080078,899900
2570.01001,2605.840088,2565.959961,2604.23999,2604.23999,788300
2624.689941,2629.199951,2593.610107,2596.580078,2596.580078,780000
2603.580078,2621.840088,2603.580078,2620.439941,2620.439941,873000
2634.75,2644.129883,2618.0,2625.97998,2625.97998,869300
2576.23999,2597.790039,2568.540039,2592.340088,2592.340088,676900
2605.780029,2641.679932,2605.379883,2639.290039,2639.290039,752400
2651.629883,2653.870117,2634.290039,2647.379883,2647.379883,641900
2638.939941,2646.98999,2605.870117,2605.870117,2605.870117,850700
2621.75,2630.169922,2602.939941,2617.219971,2617.219971,710200
2616.98999,2641.909912,2602.01001,2612.449951,2612.449951,595300
2640.75,2644.709961,2631.48999,2638.050049,2638.050049,590500
2662.310059,2672.73999,2654.179932,2669.659912,2669.659912,469300
2666.879883,2685.899902,2654.320068,2685.899902,2685.899902,670700
2670.73999,2674.0,2653.590088,2658.98999,2658.98999,524900
2679.570068,2681.51001,2663.0,2670.649902,2670.649902,562200
2659.27002,2662.040039,2622.780029,2626.340088,2626.340088,524300
2633.530029,2639.52002,2621.959961,2626.149902,2626.149902,576000
2618.919922,2627.879883,2606.610107,2625.439941,2625.439941,814500
2596.370117,2602.800049,2583.73999,2595.870117,2595.870117,723800
2550.209961,2550.320068,2504.51001,2504.51001,2504.51001,659800
2472.959961,2503.169922,2457.389893,2492.969971,2492.969971,671200
2490.01001,2495.540039,2436.040039,2447.379883,2447.379883,713800
2481.659912,2500.360107,2447.330078,2451.409912,2451.409912,583800
2409.719971,2441.340088,2396.469971,2440.929932,2440.929932,634200
2449.889893,2449.889893,2372.350098,2391.030029,2391.030029,592100
2402.98999,2423.47998,2385.600098,2408.929932,2408.929932,479400
2417.110107,2418.050049,2342.810059,2342.810059,2342.810059,531800
2347.840088,2361.22998,2306.47998,2314.320068,2314.320068,749200
2327.110107,2373.47998,2319.98999,2366.600098,2366.600098,654100
2383.199951,2418.939941,2365.860107,2401.919922,2401.919922,509700
2405.199951,2422.100098,2393.959961,2422.090088,2422.090088,564700
2387.100098,2393.25,2375.449951,2377.98999,2377.98999,422100
2368.570068,2368.570068,2332.590088,2332.639893,2332.639893,515000
2342.919922,2354.969971,2291.48999,2305.419922,2305.419922,530100
2310.72998,2318.310059,2276.629883,2300.340088,2300.340088,467700
2322.110107,2344.080078,2309.620117,2341.780029,2341.780029,323600
2330.110107,2332.139893,2290.330078,2292.01001,2292.01001,410600
2308.969971,2344.139893,2307.899902,2334.27002,2334.27002,340000
2352.48999,2367.840088,2348.73999,2350.610107,2350.610107,411200
2357.429932,2363.26001,2337.820068,2340.27002,2340.27002,376900
2330.879883,2333.02002,2303.73999,2317.76001,2317.76001,379000
2324.449951,2341.189941,2312.48999,2328.610107,2328.610107,308400
2316.409912,2338.290039,2307.689941,2322.320068,2322.320068,348900
2335.120117,2337.300049,2293.449951,2330.97998,2330.97998,319300
2350.47998,2376.5,2344.120117,2375.25,2375.25,324100
2367.52002,2372.73999,2359.590088,2370.969971,2370.969971,339200
2406.290039,2410.060059,2382.649902,2386.850098,2386.850098,333000
2387.909912,2411.959961,2387.909912,2409.159912,2409.159912,295500
2405.370117,2417.909912,2391.47998,2393.139893,2393.139893,381400
2385.649902,2412.469971,2385.649902,2403.689941,2403.689941,322900
2397.27002,2415.389893,2395.169922,2412.959961,2412.959961,415100
2412.52002,2415.530029,2396.189941,2415.530029,2415.530029,333400
2437.570068,2443.429932,2429.070068,2435.27002,2435.27002,490900
2453.530029,2463.050049,2442.01001,2451.5,2451.5,499000
2444.050049,2461.399902,2437.129883,2452.25,2452.25,487000
2451.0,2451.070068,2428.76001,2439.620117,2439.620117,549800
2438.560059,2461.449951,2433.120117,2461.449951,2461.449951,475200
2478.439941,2478.949951,2465.320068,2473.110107,2473.110107,398500
2481.429932,2497.580078,2480.050049,2490.800049,2490.800049,409400
2481.169922,2494.0,2477.76001,2493.100098,2493.100098,418100
2493.570068,2506.48999,2481.360107,2503.459961,2503.459961,454200
2493.699951,2494.149902,2478.209961,2480.879883,2480.879883,479300
2507.73999,2523.780029,2506.409912,2523.780029,2523.780029,505100
2519.659912,2533.199951,2514.310059,2527.939941,2527.939941,445100
2543.050049,2546.350098,2532.199951,2533.52002,2533.52002,398100
2536.570068,2543.149902,2512.01001,2516.469971,2516.469971,417800
2499.300049,2515.370117,2488.090088,2508.050049,2508.050049,381400
2510.719971,2510.719971,2492.689941,2492.689941,2492.689941,459700
2467.379883,2475.77002,2457.080078,2462.5,2462.5,422400
2449.310059,2454.550049,2431.830078,2435.340088,2435.340088,471000
2446.179932,2454.01001,2430.689941,2447.449951,2447.449951,423300
2459.790039,2477.26001,2455.320068,2477.26001,2477.26001,426000
2489.139893,2497.76001,2476.75,2481.030029,2481.030029,519900
2432.060059,2432.889893,2417.01001,2426.889893,2426.889893,447200
2441.209961,2453.909912,2433.47998,2450.929932,2450.929932,336200
2433.469971,2473.75,2426.139893,2472.050049,2472.050049,435900
2443.0,2443.610107,2415.610107,2415.610107,2415.610107,579300
2427.699951,2432.370117,2402.669922,2409.409912,2409.409912,391400
2410.070068,2424.77002,2392.629883,2403.679932,2403.679932,354700
2409.719971,2422.530029,2399.26001,2410.02002,2410.02002,294100
2395.659912,2398.399902,2365.350098,2376.459961,2376.459961,377900
2393.27002,2394.060059,2379.060059,2384.280029,2384.280029,423600
2418.590088,2453.949951,2418.590088,2449.540039,2449.540039,366900
2390.469971,2418.419922,2381.5,2411.419922,2411.419922,461300
2416.01001,2421.629883,2401.830078,2401.830078,2401.830078,423900
2387.560059,2395.100098,2371.110107,2382.780029,2382.780029,440300
2388.72998,2389.850098,2352.76001,2355.659912,2355.659912,403700
2373.639893,2382.52002,2359.840088,2367.850098,2367.850098,419200
2351.540039,2360.27002,2341.790039,2347.209961,2347.209961,378000
2319.699951,2335.110107,2309.100098,2332.310059,2332.310059,446600
2331.330078,2334.060059,2285.709961,2290.0,2290.0,446300
2260.800049,2260.800049,2215.360107,2220.939941,2220.939941,621400
2224.389893,2227.350098,2197.899902,2223.860107,2223.860107,487600
2206.149902,2223.560059,2151.600098,2169.290039,2169.290039,595700
2197.75,2210.610107,2170.139893,2170.929932,2170.929932,508200
2161.110107,2177.199951,2134.77002,2155.48999,2155.48999,950000
2189.51001,2212.379883,2180.840088,2209.379883,2209.379883,420700
2248.850098,2253.929932,2204.030029,2215.219971,2215.219971,855400
2230.429932,2250.870117,2223.360107,2237.860107,2237.860107,642700
2217.840088,2245.879883,2215.080078,2232.840088,2232.840088,428500
2193.02002,2193.050049,2174.060059,2192.070068,2192.070068,859100
2191.350098,2205.02002,2181.649902,2202.469971,2202.469971,658000
2198.290039,2198.340088,2162.870117,2162.870117,2162.870117,792200
2200.659912,2220.540039,2193.629883,2212.550049,2212.550049,512900
2187.169922,2221.050049,2177.659912,2219.709961,2219.709961,498500
2249.149902,2251.73999,2220.709961,2249.949951,2249.949951,580700
2249.350098,2266.800049,2234.590088,2237.439941,2237.439941,895000
2225.530029,2231.52002,2200.439941,2218.090088,2218.090088,1108000
2210.590088,2224.040039,2204.639893,2213.120117,2213.120117,637400
2248.26001,2256.669922,2229.850098,2236.159912,2236.159912,444700
2237.040039,2253.23999,2230.75,2235.070068,2235.070068,456700
2240.699951,2258.110107,2234.48999,2249.560059,2249.560059,563300
2266.070068,2290.560059,2262.02002,2288.780029,2288.780029,587700
2276.72998,2292.649902,2266.439941,2268.399902,2268.399902,427100
2293.75,2295.51001,2273.72998,2293.610107,2293.610107,401300
2301.580078,2335.570068,2297.570068,2335.219971,2335.219971,597100
2326.050049,2346.320068,2323.370117,2336.870117,2336.870117,450200
2297.449951,2342.860107,2296.439941,2329.169922,2329.169922,550300
2325.850098,2348.429932,2316.290039,2348.429932,2348.429932,436200
2360.219971,2373.280029,2354.219971,2371.790039,2371.790039,392300
2387.199951,2400.389893,2375.669922,2399.040039,2399.040039,499800
2408.540039,2429.649902,2403.639893,2424.409912,2424.409912,680500
2405.77002,2426.100098,2401.98999,2402.22998,2402.22998,899000
2466.899902,2486.459961,2463.51001,2483.159912,2483.159912,758000
2485.179932,2499.429932,2470.600098,2474.649902,2474.649902,730900
2482.76001,2485.199951,2463.649902,2480.330078,2480.330078,617100
2487.0,2487.0,2446.790039,2477.449951,2477.449951,657600
2466.5,2467.389893,2442.899902,2442.899902,2442.899902,914400
2448.129883,2471.870117,2442.870117,2444.47998,2444.47998,589500
2446.050049,2448.139893,2409.360107,2419.5,2419.5,544500
2405.959961,2426.399902,2401.5,2405.27002,2405.27002,539200
2424.360107,2427.280029,2407.580078,2418.01001,2418.01001,474800
2437.51001,2441.330078,2428.120117,2441.330078,2441.330078,481200
2442.209961,2449.659912,2433.570068,2437.860107,2437.860107,438400
2425.050049,2425.649902,2401.949951,2408.27002,2408.27002,350100
2405.540039,2433.870117,2401.100098,2433.389893,2433.389893,550000
2424.439941,2472.530029,2421.419922,2472.530029,2472.530029,593900
2501.429932,2501.429932,2474.330078,2479.840088,2479.840088,491200
2471.5,2471.5,2434.330078,2434.330078,2434.330078,468500
2442.169922,2442.219971,2413.050049,2419.320068,2419.320068,385200
2397.699951,2416.879883,2390.199951,2393.159912,2393.159912,367800
2385.870117,2394.879883,2377.97998,2382.810059,2382.810059,332100
2386.899902,2387.949951,2357.199951,2371.080078,2371.080078,351600
2382.72998,2390.080078,2367.25,2389.040039,2389.040039,315300
2373.580078,2381.870117,2368.469971,2373.02002,2373.02002,498900
2385.050049,2388.27002,2364.870117,2372.399902,2372.399902,447100
2380.810059,2400.179932,2379.439941,2399.25,2399.25,409400
2383.830078,2392.110107,2360.949951,2360.969971,2360.969971,374300
2329.75,2360.439941,2326.830078,2360.02002,2360.02002,414200
2350.780029,2358.76001,2342.280029,2352.169922,2352.169922,323600
2344.72998,2353.860107,2324.659912,2333.290039,2333.290039,358100
2346.389893,2347.0,2325.780029,2328.949951,2328.949951,329400
2340.0,2356.72998,2335.75,2356.72998,2356.72998,552800
2325.860107,2333.080078,2311.899902,2313.689941,2313.689941,367000
2312.540039,2321.919922,2304.199951,2317.139893,2317.139893,427600
2327.52002,2335.98999,2321.47998,2332.790039,2332.790039,448300
2296.449951,2296.449951,2276.899902,2280.449951,2280.449951,405700
2265.72998,2272.669922,2236.379883,2236.399902,2236.399902,361000
2249.949951,2259.879883,2222.370117,2225.669922,2225.669922,346100
2230.97998,2230.97998,2180.669922,2218.679932,2218.679932,410000
2205.97998,2260.060059,2198.820068,2255.97998,2255.97998,412700
2268.199951,2281.389893,2252.969971,2264.649902,2264.649902,430800
2253.399902,2300.620117,2253.27002,2289.969971,2289.969971,398300
2315.870117,2351.060059,2312.560059,2350.189941,2350.189941,341100
2348.040039,2370.179932,2344.179932,2351.310059,2351.310059,359600
2364.050049,2369.659912,2350.360107,2359.530029,2359.530029,368800
2376.719971,2377.800049,2358.330078,2365.100098,2365.100098,580100
2377.340088,2397.01001,2375.780029,2386.090088,2386.090088,861700
2390.060059,2410.219971,2387.610107,2399.860107,2399.860107,517800
2400.919922,2404.0,2374.649902,2379.389893,2379.389893,536000
2380.360107,2383.0,2356.840088,2368.320068,2368.320068,536200
2354.560059,2380.340088,2354.560059,2380.340088,2380.340088,369900
2380.0,2395.969971,2372.570068,2395.26001,2395.26001,302300
2426.580078,2432.709961,2421.51001,2428.570068,2428.570068,549800
2436.179932,2468.649902,2426.399902,2468.649902,2468.649902,486600
2474.52002,2497.399902,2464.530029,2484.02002,2484.02002,509100
2484.639893,2491.129883,2446.590088,2450.469971,2450.469971,475100
2449.919922,2457.47998,2423.370117,2425.080078,2425.080078,616900
2446.030029,2453.290039,2433.370117,2449.800049,2449.800049,666100
2481.939941,2486.199951,2454.600098,2468.879883,2468.879883,692800
2466.540039,2485.080078,2460.209961,2480.399902,2480.399902,496600
2461.820068,2469.419922,2438.040039,2438.189941,2438.189941,566600
2440.139893,2456.169922,2432.399902,2451.709961,2451.709961,446600
2469.419922,2487.350098,2465.959961,2483.639893,2483.639893,414800
2470.659912,2487.139893,2466.610107,2481.52002,2481.52002,609400
2470.649902,2473.800049,2454.73999,2469.72998,2469.72998,656900
2461.959961,2462.580078,2440.860107,2452.699951,2452.699951,485500
2471.330078,2480.340088,2459.830078,2465.639893,2465.639893,348800
2473.090088,2473.439941,2424.159912,2427.899902,2427.899902,386500
2444.060059,2475.98999,2442.070068,2475.47998,2475.47998,387600
2447.659912,2471.51001,2445.73999,2451.209961,2451.209961,513600
2453.25,2463.169922,2430.27002,2455.120117,2455.120117,390000
2457.51001,2466.070068,2446.0,2458.959961,2458.959961,494300
2430.870117,2435.97998,2416.159912,2417.679932,2417.679932,426700
2430.01001,2449.620117,2422.620117,2439.090088,2439.090088,400300
2442.48999,2452.969971,2421.469971,2423.610107,2423.610107,369200
2405.419922,2405.560059,2383.76001,2402.639893,2402.639893,356700
2417.580078,2431.669922,2407.290039,2412.850098,2412.850098,529200
2414.610107,2440.590088,2411.850098,2427.850098,2427.850098,427900
2438.72998,2442.100098,2423.080078,2432.070068,2432.070068,371500
2452.459961,2464.449951,2441.070068,2462.620117,2462.620117,417900
2457.040039,2475.72998,2455.649902,2463.350098,2463.350098,449800
2435.580078,2442.610107,2426.52002,2431.909912,2431.909912,437300
2440.790039,2444.199951,2416.25,2419.090088,2419.090088,473500
2389.820068,2400.870117,2383.189941,2394.590088,2394.590088,412900
2400.449951,2413.23999,2369.790039,2410.600098,2410.600098,380400
2390.360107,2390.780029,2348.189941,2348.969971,2348.969971,484800
2380.090088,2395.360107,2370.77002,2379.719971,2379.719971,443500
2357.97998,2382.790039,2346.110107,2377.909912,2377.909912,317300
2403.699951,2405.350098,2382.800049,2395.689941,2395.689941,363400
2391.870117,2405.98999,2378.699951,2379.199951,2379.199951,344700
2396.540039,2399.52002,2383.169922,2388.350098,2388.350098,354700
2411.25,2417.469971,2402.780029,2416.959961,2416.959961,500900
2398.27002,2424.47998,2397.909912,2424.47998,2424.47998,567400
2421.27002,2423.76001,2399.48999,2414.959961,2414.959961,470100
2423.939941,2423.939941,2395.969971,2409.219971,2409.219971,472200
2418.689941,2434.939941,2415.340088,2434.939941,2434.939941,523500
2432.629883,2443.949951,2428.610107,2443.919922,2443.919922,496600
2452.969971,2462.699951,2439.429932,2453.159912,2453.159912,621300
2459.939941,2481.23999,2456.540039,2476.860107,2476.860107,721300
2485.810059,2485.810059,2467.590088,2472.340088,2472.340088,807400
2475.870117,2489.709961,2472.790039,2480.51001,2480.51001,830500
2482.610107,2497.610107,2478.669922,2495.209961,2495.209961,630400
2488.0,2488.0,2458.5,2459.22998,2459.22998,749100
2478.639893,2493.060059,2473.889893,2490.409912,2490.409912,584000
2491.679932,2519.98999,2490.169922,2512.080078,2512.080078,716200
2523.330078,2550.969971,2514.419922,2547.860107,2547.860107,766800
2546.360107,2561.370117,2536.22998,2550.639893,2550.639893,899800
2534.709961,2561.659912,2531.070068,2561.659912,2561.659912,840300
2580.100098,2581.73999,2560.530029,2571.48999,2571.48999,890500
2570.300049,2577.080078,2561.139893,2575.909912,2575.909912,774600
2582.22998,2582.22998,2557.189941,2571.090088,2571.090088,895200
2570.060059,2582.110107,2568.459961,2575.080078,2575.080078,956000
2566.060059,2573.939941,2552.060059,2563.110107,2563.110107,950400
2556.699951,2559.439941,2532.320068,2544.399902,2544.399902,969000
2538.360107,2541.889893,2518.72998,2523.5,2523.5,925900
2531.350098,2531.350098,2472.330078,2489.02002,2489.02002,885200
2489.48999,2498.560059,2481.379883,2484.830078,2484.830078,1088100
2484.310059,2499.01001,2465.830078,2495.810059,2495.810059,732600
2511.790039,2517.129883,2489.580078,2501.530029,2501.530029,776400
2504.01001,2524.419922,2503.209961,2524.389893,2524.389893,700300
2510.189941,2514.370117,2497.830078,2501.399902,2501.399902,887300
2494.820068,2502.139893,2486.090088,2500.939941,2500.939941,809100
2518.530029,2525.840088,2511.129883,2513.209961,2513.209961,653900
2512.340088,2514.810059,2495.629883,2510.060059,2510.060059,750500
2505.959961,2510.129883,2488.419922,2496.51001,2496.51001,634400
2505.570068,2513.820068,2490.080078,2491.0,2491.0,646300
2487.350098,2487.350098,2472.449951,2475.419922,2475.419922,797200
2469.800049,2479.350098,2455.98999,2479.350098,2479.350098,483300
2494.399902,2498.540039,2474.899902,2480.23999,2480.23999,627900
